order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,order_id,product_id,unit_price,quantity,discount,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at
10727,REGGC,2,1997-11-03,1997-12-01,1997-12-05,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,10727,56,38,10,0.05,2025-01-31 21:07:00.209719,2025-01-31 21:07:01.183864,2025-01-31 21:07:00.858192,,1738357621184,,1738357620645
10727,REGGC,2,1997-11-03,1997-12-01,1997-12-05,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,10727,59,55,10,0.05,2025-01-31 21:07:00.209924,2025-01-31 21:07:01.184092,2025-01-31 21:07:00.858192,,1738357621184,,1738357620645
10728,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,10728,30,25.89,15,0,2025-01-31 21:07:00.21004,2025-01-31 21:07:01.184285,2025-01-31 21:07:00.858192,,1738357621184,,1738357620645
10728,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,10728,40,18.4,6,0,2025-01-31 21:07:00.210129,2025-01-31 21:07:01.184473,2025-01-31 21:07:00.858192,,1738357621184,,1738357620645
10728,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,10728,55,24,12,0,2025-01-31 21:07:00.210247,2025-01-31 21:07:01.184678,2025-01-31 21:07:00.858192,,1738357621185,,1738357620645
10728,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,10728,60,34,15,0,2025-01-31 21:07:00.210387,2025-01-31 21:07:01.184904,2025-01-31 21:07:00.858192,,1738357621185,,1738357620645
10729,LINOD,8,1997-11-04,1997-12-16,1997-11-14,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10729,1,18,50,0,2025-01-31 21:07:00.210617,2025-01-31 21:07:01.185094,2025-01-31 21:07:00.858192,,1738357621185,,1738357620645
10729,LINOD,8,1997-11-04,1997-12-16,1997-11-14,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10729,21,10,30,0,2025-01-31 21:07:00.210838,2025-01-31 21:07:01.185278,2025-01-31 21:07:00.858192,,1738357621185,,1738357620645
10729,LINOD,8,1997-11-04,1997-12-16,1997-11-14,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,10729,50,16.25,40,0,2025-01-31 21:07:00.210999,2025-01-31 21:07:01.185466,2025-01-31 21:07:00.858192,,1738357621185,,1738357620645
10730,BONAP,5,1997-11-05,1997-12-03,1997-11-14,1,20.12,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10730,16,17.45,15,0.05,2025-01-31 21:07:00.21118,2025-01-31 21:07:01.185651,2025-01-31 21:07:00.858192,,1738357621186,,1738357620645
10730,BONAP,5,1997-11-05,1997-12-03,1997-11-14,1,20.12,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10730,31,12.5,3,0.05,2025-01-31 21:07:00.211316,2025-01-31 21:07:01.185841,2025-01-31 21:07:00.858192,,1738357621186,,1738357620645
10730,BONAP,5,1997-11-05,1997-12-03,1997-11-14,1,20.12,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10730,65,21.05,10,0.05,2025-01-31 21:07:00.211447,2025-01-31 21:07:01.18603,2025-01-31 21:07:00.858192,,1738357621186,,1738357620645
10731,CHOPS,7,1997-11-06,1997-12-04,1997-11-14,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,10731,21,10,40,0.05,2025-01-31 21:07:00.211646,2025-01-31 21:07:01.186214,2025-01-31 21:07:00.858192,,1738357621186,,1738357620645
10731,CHOPS,7,1997-11-06,1997-12-04,1997-11-14,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,10731,51,53,30,0.05,2025-01-31 21:07:00.211775,2025-01-31 21:07:01.186401,2025-01-31 21:07:00.858192,,1738357621186,,1738357620645
10732,BONAP,3,1997-11-06,1997-12-04,1997-11-07,1,16.97,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10732,76,18,20,0,2025-01-31 21:07:00.211913,2025-01-31 21:07:01.186583,2025-01-31 21:07:00.858192,,1738357621187,,1738357620645
10733,BERGS,1,1997-11-07,1997-12-05,1997-11-10,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,10733,14,23.25,16,0,2025-01-31 21:07:00.21206,2025-01-31 21:07:01.186766,2025-01-31 21:07:00.858192,,1738357621187,,1738357620645
10733,BERGS,1,1997-11-07,1997-12-05,1997-11-10,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,10733,28,45.6,20,0,2025-01-31 21:07:00.212181,2025-01-31 21:07:01.186957,2025-01-31 21:07:00.858192,,1738357621187,,1738357620645
10733,BERGS,1,1997-11-07,1997-12-05,1997-11-10,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,10733,52,7,25,0,2025-01-31 21:07:00.21233,2025-01-31 21:07:01.187147,2025-01-31 21:07:00.858192,,1738357621187,,1738357620645
10734,GOURL,2,1997-11-07,1997-12-05,1997-11-12,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,10734,30,25.89,15,0,2025-01-31 21:07:00.212559,2025-01-31 21:07:01.187669,2025-01-31 21:07:00.858192,,1738357621188,,1738357620645
10734,GOURL,2,1997-11-07,1997-12-05,1997-11-12,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,10734,6,25,30,0,2025-01-31 21:07:00.212444,2025-01-31 21:07:01.187335,2025-01-31 21:07:00.858192,,1738357621187,,1738357620645
10734,GOURL,2,1997-11-07,1997-12-05,1997-11-12,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,10734,76,18,20,0,2025-01-31 21:07:00.21267,2025-01-31 21:07:01.187865,2025-01-31 21:07:00.858192,,1738357621188,,1738357620645
10735,LETSS,6,1997-11-10,1997-12-08,1997-11-21,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,10735,61,28.5,20,0.1,2025-01-31 21:07:00.212781,2025-01-31 21:07:01.188068,2025-01-31 21:07:00.858192,,1738357621188,,1738357620645
10735,LETSS,6,1997-11-10,1997-12-08,1997-11-21,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,10735,77,13,2,0.1,2025-01-31 21:07:00.212896,2025-01-31 21:07:01.188279,2025-01-31 21:07:00.858192,,1738357621188,,1738357620645
10736,HUNGO,9,1997-11-11,1997-12-09,1997-11-21,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10736,65,21.05,40,0,2025-01-31 21:07:00.213008,2025-01-31 21:07:01.188471,2025-01-31 21:07:00.858192,,1738357621188,,1738357620645
10736,HUNGO,9,1997-11-11,1997-12-09,1997-11-21,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,10736,75,7.75,20,0,2025-01-31 21:07:00.213118,2025-01-31 21:07:01.188693,2025-01-31 21:07:00.858192,,1738357621189,,1738357620645
10737,VINET,2,1997-11-11,1997-12-09,1997-11-18,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,10737,13,6,4,0,2025-01-31 21:07:00.21323,2025-01-31 21:07:01.188878,2025-01-31 21:07:00.858192,,1738357621189,,1738357620645
10737,VINET,2,1997-11-11,1997-12-09,1997-11-18,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,10737,41,9.65,12,0,2025-01-31 21:07:00.213341,2025-01-31 21:07:01.189072,2025-01-31 21:07:00.858192,,1738357621189,,1738357620645
10738,SPECD,2,1997-11-12,1997-12-10,1997-11-18,1,2.91,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,10738,16,17.45,3,0,2025-01-31 21:07:00.21345,2025-01-31 21:07:01.189252,2025-01-31 21:07:00.858192,,1738357621189,,1738357620645
10739,VINET,3,1997-11-12,1997-12-10,1997-11-17,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,10739,36,19,6,0,2025-01-31 21:07:00.213559,2025-01-31 21:07:01.189433,2025-01-31 21:07:00.858192,,1738357621189,,1738357620645
10739,VINET,3,1997-11-12,1997-12-10,1997-11-17,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,10739,52,7,18,0,2025-01-31 21:07:00.213669,2025-01-31 21:07:01.189645,2025-01-31 21:07:00.858192,,1738357621190,,1738357620645
10740,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,10740,28,45.6,5,0.2,2025-01-31 21:07:00.213934,2025-01-31 21:07:01.189828,2025-01-31 21:07:00.858192,,1738357621190,,1738357620645
10740,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,10740,35,18,35,0.2,2025-01-31 21:07:00.214109,2025-01-31 21:07:01.190013,2025-01-31 21:07:00.858192,,1738357621190,,1738357620645
10740,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,10740,45,9.5,40,0.2,2025-01-31 21:07:00.214323,2025-01-31 21:07:01.190199,2025-01-31 21:07:00.858192,,1738357621190,,1738357620645
10740,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,10740,56,38,14,0.2,2025-01-31 21:07:00.214543,2025-01-31 21:07:01.190444,2025-01-31 21:07:00.858192,,1738357621190,,1738357620645
10741,AROUT,4,1997-11-14,1997-11-28,1997-11-18,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,10741,2,19,15,0.2,2025-01-31 21:07:00.214735,2025-01-31 21:07:01.190631,2025-01-31 21:07:00.858192,,1738357621191,,1738357620645
10742,BOTTM,3,1997-11-14,1997-12-12,1997-11-18,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10742,3,10,20,0,2025-01-31 21:07:00.214895,2025-01-31 21:07:01.190862,2025-01-31 21:07:00.858192,,1738357621191,,1738357620645
10742,BOTTM,3,1997-11-14,1997-12-12,1997-11-18,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10742,60,34,50,0,2025-01-31 21:07:00.215056,2025-01-31 21:07:01.191221,2025-01-31 21:07:00.858192,,1738357621191,,1738357620645
10742,BOTTM,3,1997-11-14,1997-12-12,1997-11-18,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,10742,72,34.8,35,0,2025-01-31 21:07:00.215217,2025-01-31 21:07:01.191503,2025-01-31 21:07:00.858192,,1738357621192,,1738357620645
10743,AROUT,1,1997-11-17,1997-12-15,1997-11-21,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,10743,46,12,28,0.05,2025-01-31 21:07:00.215383,2025-01-31 21:07:01.191778,2025-01-31 21:07:00.858192,,1738357621192,,1738357620645
10744,VAFFE,6,1997-11-17,1997-12-15,1997-11-24,1,69.19,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,10744,40,18.4,50,0.2,2025-01-31 21:07:00.21554,2025-01-31 21:07:01.192017,2025-01-31 21:07:00.858192,,1738357621192,,1738357620645
10745,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10745,18,62.5,24,0,2025-01-31 21:07:00.215771,2025-01-31 21:07:01.192218,2025-01-31 21:07:00.858192,,1738357621192,,1738357620645
10745,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10745,44,19.45,16,0,2025-01-31 21:07:00.216032,2025-01-31 21:07:01.192417,2025-01-31 21:07:00.858192,,1738357621192,,1738357620645
10745,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10745,59,55,45,0,2025-01-31 21:07:00.216227,2025-01-31 21:07:01.192614,2025-01-31 21:07:00.858192,,1738357621193,,1738357620645
10745,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,10745,72,34.8,7,0,2025-01-31 21:07:00.216413,2025-01-31 21:07:01.192904,2025-01-31 21:07:00.858192,,1738357621193,,1738357620645
10746,CHOPS,1,1997-11-19,1997-12-17,1997-11-21,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,10746,13,6,6,0,2025-01-31 21:07:00.216579,2025-01-31 21:07:01.193112,2025-01-31 21:07:00.858192,,1738357621193,,1738357620645
10746,CHOPS,1,1997-11-19,1997-12-17,1997-11-21,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,10746,42,14,28,0,2025-01-31 21:07:00.216854,2025-01-31 21:07:01.193299,2025-01-31 21:07:00.858192,,1738357621193,,1738357620645
10746,CHOPS,1,1997-11-19,1997-12-17,1997-11-21,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,10746,62,49.3,9,0,2025-01-31 21:07:00.217089,2025-01-31 21:07:01.193482,2025-01-31 21:07:00.858192,,1738357621193,,1738357620645
10746,CHOPS,1,1997-11-19,1997-12-17,1997-11-21,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,10746,69,36,40,0,2025-01-31 21:07:00.217265,2025-01-31 21:07:01.193667,2025-01-31 21:07:00.858192,,1738357621194,,1738357620645
10747,PICCO,6,1997-11-19,1997-12-17,1997-11-26,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,10747,31,12.5,8,0,2025-01-31 21:07:00.21751,2025-01-31 21:07:01.193991,2025-01-31 21:07:00.858192,,1738357621194,,1738357620645
10747,PICCO,6,1997-11-19,1997-12-17,1997-11-26,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,10747,41,9.65,35,0,2025-01-31 21:07:00.217753,2025-01-31 21:07:01.194186,2025-01-31 21:07:00.858192,,1738357621194,,1738357620645
10747,PICCO,6,1997-11-19,1997-12-17,1997-11-26,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,10747,63,43.9,9,0,2025-01-31 21:07:00.217949,2025-01-31 21:07:01.194376,2025-01-31 21:07:00.858192,,1738357621194,,1738357620645
10747,PICCO,6,1997-11-19,1997-12-17,1997-11-26,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,10747,69,36,30,0,2025-01-31 21:07:00.218072,2025-01-31 21:07:01.194562,2025-01-31 21:07:00.858192,,1738357621195,,1738357620645
10748,SAVEA,3,1997-11-20,1997-12-18,1997-11-28,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10748,23,9,44,0,2025-01-31 21:07:00.218284,2025-01-31 21:07:01.194748,2025-01-31 21:07:00.858192,,1738357621195,,1738357620645
10748,SAVEA,3,1997-11-20,1997-12-18,1997-11-28,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10748,40,18.4,40,0,2025-01-31 21:07:00.218469,2025-01-31 21:07:01.194953,2025-01-31 21:07:00.858192,,1738357621195,,1738357620645
10748,SAVEA,3,1997-11-20,1997-12-18,1997-11-28,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10748,56,38,28,0,2025-01-31 21:07:00.218598,2025-01-31 21:07:01.195137,2025-01-31 21:07:00.858192,,1738357621195,,1738357620645
10749,ISLAT,4,1997-11-20,1997-12-18,1997-12-19,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,10749,56,38,15,0,2025-01-31 21:07:00.218723,2025-01-31 21:07:01.195407,2025-01-31 21:07:00.858192,,1738357621195,,1738357620645
10749,ISLAT,4,1997-11-20,1997-12-18,1997-12-19,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,10749,59,55,6,0,2025-01-31 21:07:00.218836,2025-01-31 21:07:01.195603,2025-01-31 21:07:00.858192,,1738357621196,,1738357620645
10749,ISLAT,4,1997-11-20,1997-12-18,1997-12-19,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,10749,76,18,10,0,2025-01-31 21:07:00.21899,2025-01-31 21:07:01.195814,2025-01-31 21:07:00.858192,,1738357621196,,1738357620645
10750,WARTH,9,1997-11-21,1997-12-19,1997-11-24,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,10750,14,23.25,5,0.15,2025-01-31 21:07:00.219191,2025-01-31 21:07:01.196003,2025-01-31 21:07:00.858192,,1738357621196,,1738357620645
10750,WARTH,9,1997-11-21,1997-12-19,1997-11-24,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,10750,45,9.5,40,0.15,2025-01-31 21:07:00.21935,2025-01-31 21:07:01.196254,2025-01-31 21:07:00.858192,,1738357621196,,1738357620645
10750,WARTH,9,1997-11-21,1997-12-19,1997-11-24,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,10750,59,55,25,0.15,2025-01-31 21:07:00.219514,2025-01-31 21:07:01.196469,2025-01-31 21:07:00.858192,,1738357621196,,1738357620645
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10751,26,31.23,12,0.1,2025-01-31 21:07:00.219659,2025-01-31 21:07:01.196658,2025-01-31 21:07:00.858192,,1738357621197,,1738357620645
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10751,30,25.89,30,0,2025-01-31 21:07:00.219821,2025-01-31 21:07:01.196843,2025-01-31 21:07:00.858192,,1738357621197,,1738357620645
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10751,50,16.25,20,0.1,2025-01-31 21:07:00.21998,2025-01-31 21:07:01.197027,2025-01-31 21:07:00.858192,,1738357621197,,1738357620645
10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10751,73,15,15,0,2025-01-31 21:07:00.220143,2025-01-31 21:07:01.197357,2025-01-31 21:07:00.858192,,1738357621197,,1738357620645
10752,NORTS,2,1997-11-24,1997-12-22,1997-11-28,3,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,10752,1,18,8,0,2025-01-31 21:07:00.220296,2025-01-31 21:07:01.197794,2025-01-31 21:07:00.858192,,1738357621198,,1738357620645
10752,NORTS,2,1997-11-24,1997-12-22,1997-11-28,3,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,10752,69,36,3,0,2025-01-31 21:07:00.220449,2025-01-31 21:07:01.198348,2025-01-31 21:07:00.858192,,1738357621198,,1738357620645
10753,FRANS,3,1997-11-25,1997-12-23,1997-11-27,1,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,10753,45,9.5,4,0,2025-01-31 21:07:00.220606,2025-01-31 21:07:01.19969,2025-01-31 21:07:00.858192,,1738357621200,,1738357620645
10753,FRANS,3,1997-11-25,1997-12-23,1997-11-27,1,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,10753,74,10,5,0,2025-01-31 21:07:00.22093,2025-01-31 21:07:01.201325,2025-01-31 21:07:00.858192,,1738357621201,,1738357620645
10754,MAGAA,6,1997-11-25,1997-12-23,1997-11-27,3,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,10754,40,18.4,3,0,2025-01-31 21:07:00.221118,2025-01-31 21:07:01.201895,2025-01-31 21:07:00.858192,,1738357621202,,1738357620645
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10755,47,9.5,30,0.25,2025-01-31 21:07:00.221344,2025-01-31 21:07:01.202146,2025-01-31 21:07:00.858192,,1738357621202,,1738357620645
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10755,56,38,30,0.25,2025-01-31 21:07:00.221514,2025-01-31 21:07:01.202345,2025-01-31 21:07:00.858192,,1738357621202,,1738357620645
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10755,57,19.5,14,0.25,2025-01-31 21:07:00.221677,2025-01-31 21:07:01.202554,2025-01-31 21:07:00.858192,,1738357621203,,1738357620645
10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,10755,69,36,25,0.25,2025-01-31 21:07:00.221839,2025-01-31 21:07:01.202778,2025-01-31 21:07:00.858192,,1738357621203,,1738357620645
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,10756,18,62.5,21,0.2,2025-01-31 21:07:00.222001,2025-01-31 21:07:01.203042,2025-01-31 21:07:00.858192,,1738357621203,,1738357620645
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,10756,36,19,20,0.2,2025-01-31 21:07:00.222157,2025-01-31 21:07:01.203276,2025-01-31 21:07:00.858192,,1738357621203,,1738357620645
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,10756,68,12.5,6,0.2,2025-01-31 21:07:00.222322,2025-01-31 21:07:01.203532,2025-01-31 21:07:00.858192,,1738357621204,,1738357620645
10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,10756,69,36,20,0.2,2025-01-31 21:07:00.222484,2025-01-31 21:07:01.205018,2025-01-31 21:07:00.858192,,1738357621205,,1738357620645
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10757,34,14,30,0,2025-01-31 21:07:00.222636,2025-01-31 21:07:01.205373,2025-01-31 21:07:00.858192,,1738357621205,,1738357620645
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10757,59,55,7,0,2025-01-31 21:07:00.222792,2025-01-31 21:07:01.205601,2025-01-31 21:07:00.858192,,1738357621206,,1738357620645
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10757,62,49.3,30,0,2025-01-31 21:07:00.222958,2025-01-31 21:07:01.205812,2025-01-31 21:07:00.858192,,1738357621206,,1738357620645
10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,10757,64,33.25,24,0,2025-01-31 21:07:00.223118,2025-01-31 21:07:01.206007,2025-01-31 21:07:00.858192,,1738357621206,,1738357620645
10758,RICSU,3,1997-11-28,1997-12-26,1997-12-04,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10758,26,31.23,20,0,2025-01-31 21:07:00.223271,2025-01-31 21:07:01.206212,2025-01-31 21:07:00.858192,,1738357621206,,1738357620645
10758,RICSU,3,1997-11-28,1997-12-26,1997-12-04,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10758,52,7,60,0,2025-01-31 21:07:00.223428,2025-01-31 21:07:01.206401,2025-01-31 21:07:00.858192,,1738357621206,,1738357620645
10758,RICSU,3,1997-11-28,1997-12-26,1997-12-04,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,10758,70,15,40,0,2025-01-31 21:07:00.223592,2025-01-31 21:07:01.206585,2025-01-31 21:07:00.858192,,1738357621207,,1738357620645
10759,ANATR,3,1997-11-28,1997-12-26,1997-12-12,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,10759,32,32,10,0,2025-01-31 21:07:00.223804,2025-01-31 21:07:01.206878,2025-01-31 21:07:00.858192,,1738357621207,,1738357620645
10760,MAISD,4,1997-12-01,1997-12-29,1997-12-10,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,10760,25,14,12,0.25,2025-01-31 21:07:00.223963,2025-01-31 21:07:01.207087,2025-01-31 21:07:00.858192,,1738357621207,,1738357620645
10760,MAISD,4,1997-12-01,1997-12-29,1997-12-10,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,10760,27,43.9,40,0,2025-01-31 21:07:00.224125,2025-01-31 21:07:01.207282,2025-01-31 21:07:00.858192,,1738357621207,,1738357620645
10760,MAISD,4,1997-12-01,1997-12-29,1997-12-10,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,10760,43,46,30,0.25,2025-01-31 21:07:00.22428,2025-01-31 21:07:01.207474,2025-01-31 21:07:00.858192,,1738357621207,,1738357620645
10761,RATTC,5,1997-12-02,1997-12-30,1997-12-08,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,10761,25,14,35,0.25,2025-01-31 21:07:00.224727,2025-01-31 21:07:01.207662,2025-01-31 21:07:00.858192,,1738357621208,,1738357620645
10761,RATTC,5,1997-12-02,1997-12-30,1997-12-08,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,10761,75,7.75,18,0,2025-01-31 21:07:00.224976,2025-01-31 21:07:01.207847,2025-01-31 21:07:00.858192,,1738357621208,,1738357620645
10762,FOLKO,3,1997-12-02,1997-12-30,1997-12-09,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,10762,39,18,16,0,2025-01-31 21:07:00.225135,2025-01-31 21:07:01.208036,2025-01-31 21:07:00.858192,,1738357621208,,1738357620645
